Batch,FusNeo_Count_1,FusNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_1,2,3,S_CSF1_response,1.9668548167148643,0.04997846216491683,*
Batch_1,2,3,S_TcClassII_score,2.1330450674740016,0.03360645323967099,*
Batch_1,2,3,S_IL12_score_21050467,1.7012406531461,0.08977343572438691,ns
Batch_1,2,3,S_IL4_score_21050467,1.655120106701947,0.09878387447751258,ns
Batch_1,2,3,S_IL2_score_21050467,1.9547909002766244,0.05139225617294521,ns
Batch_1,2,3,S_IL13_score_21050467,0.22164412185078658,0.8247183733161219,ns
Batch_1,2,3,S_IFNG_score_21050467,1.6441340105189532,0.10103375962682966,ns
Batch_1,2,3,S_TGFB_score_21050467,-0.4678769606337278,0.6401596813025352,ns
Batch_1,2,3,S_TREM1_data,-0.29678342468193925,0.7668054256789099,ns
Batch_1,2,3,S_DAP12_data,2.781830913178926,0.005693974539052351,*
Batch_1,2,3,S_Tcell_receptors_score,2.4473463037818206,0.014875191854129579,*
Batch_1,2,3,S_IL8_21978456,-0.7614193659833403,0.4469121291989835,ns
Batch_1,2,3,S_IFN_21978456,1.6781871412807214,0.09419061699935283,ns
Batch_1,2,3,S_MHC1_21978456,0.3547492395950242,0.7229881062242829,ns
Batch_1,2,3,S_MHC2_21978456,2.4325146482098634,0.01548784884242176,*
Batch_1,2,3,S_Bcell_21978456,0.007135295041828305,0.9943109144976519,ns
Batch_1,2,3,S_Tcell_21978456,2.1555257492366353,0.03179236707368067,*
Batch_1,2,3,S_CD103pos_mean_25446897,3.584969254290893,0.00038428106668805063,*
Batch_1,2,3,S_CD103neg_mean_25446897,2.6577737680312845,0.008221518648280088,*
Batch_1,2,3,S_IgG_19272155,-0.00890127039631831,0.9929029075358536,ns
Batch_1,2,3,S_Interferon_19272155,1.7478678245156545,0.08135145474618846,ns
Batch_1,2,3,S_LCK_19272155,2.1562381264546997,0.03173628724180638,*
Batch_1,2,3,S_MHC.I_19272155,0.4214711434427526,0.673666160648847,ns
Batch_1,2,3,S_MHC.II_19272155,2.1925850274220693,0.028985818544885973,*
Batch_1,2,3,S_STAT1_19272155,0.6339612151458267,0.526514400696833,ns
Batch_1,2,3,S_Troester_WoundSig_19887484,1.246550918938401,0.2133840967649557,ns
Batch_1,2,3,S_MDACC.FNA.1_20805453,0.3234702043445426,0.7465296348334387,ns
Batch_1,2,3,S_IGG_Cluster_21214954,-0.057044482349599,0.9545418544270157,ns
Batch_1,2,3,S_Minterferon_Cluster_21214954,1.457789419285363,0.14578264821767664,ns
Batch_1,2,3,S_Immune_cell_Cluster_21214954,1.8439560421211418,0.06602270440607506,ns
Batch_1,2,3,S_MCD3_CD8_21214954,2.6678049139683417,0.007984815285253063,*
Batch_1,2,3,S_Interferon_Cluster_21214954,1.990508103912698,0.047301412069706714,*
Batch_1,2,3,S_B_cell_PCA_16704732,0.7980340663468671,0.4253842220506462,ns
Batch_1,2,3,S_CD8_PCA_16704732,1.754702980178434,0.08017280134315584,ns
Batch_1,2,3,S_GRANS_PCA_16704732,1.4812894868039974,0.13941646620370213,ns
Batch_1,2,3,S_LYMPHS_PCA_16704732,3.140642810512792,0.0018272715111718166,*
Batch_1,2,3,S_T_cell_PCA_16704732,1.820110379147661,0.06958415439312077,ns
Batch_1,2,3,S_TGFB_PCA_17349583,0.6072203259984879,0.5440928865602304,ns
Batch_1,2,3,S_Rotterdam_ERneg_PCA_15721472,-1.1060849981291927,0.269438721075412,ns
Batch_1,2,3,S_HER2_Immune_PCA_18006808,1.8701179088270838,0.06229023157795489,ns
Batch_1,2,3,S_IR7_score,1.8612531977133009,0.063534811204035,ns
Batch_1,2,3,S_Buck14_score,4.010686834529796,7.384199428287294e-05,*
Batch_1,2,3,S_TAMsurr_score,0.6314426255776966,0.5281575204443955,ns
Batch_1,2,3,S_Immune_NSCLC_score,1.6433916701764033,0.10118725313709252,ns
Batch_1,2,3,S_Module3_IFN_score,1.6535949233463043,0.09909380037629012,ns
Batch_1,2,3,S_Module4_TcellBcell_score,1.6665662937928827,0.0964826733276375,ns
Batch_1,2,3,S_Module5_TcellBcell_score,1.2605378425005567,0.2083032868562071,ns
Batch_1,2,3,S_Module11_Prolif_score,-3.1725994890214815,0.0016425823392934764,*
Batch_1,2,3,S_CD8_CD68_ratio,-0.14193610928333714,0.8872109869294511,ns
Batch_1,2,3,S_TAMsurr_TcClassII_ratio,1.861762744124795,0.06346271769539065,ns
Batch_1,2,3,S_CHANG_CORE_SERUM_RESPONSE_UP,-0.9081149661447674,0.36443353535792433,ns
Batch_1,2,3,S_CSR_Activated_15701700,0.28840884045929266,0.77320212114393,ns
Batch_1,2,3,S_B_cells,-0.09271962981205703,0.9261786040434464,ns
Batch_1,2,3,S_T_cells,2.295515929933969,0.022286022363041013,*
Batch_1,2,3,S_T_helper,1.6580243052457242,0.09819587385967826,ns
Batch_1,2,3,S_Tcm,-0.6014401290812292,0.5479307412041374,ns
Batch_1,2,3,S_Tem,1.3457803142517957,0.17923221769475256,ns
Batch_1,2,3,S_Th1,1.0942558599084482,0.27458467895450067,ns
Batch_1,2,3,S_Th2,0.5183705005875451,0.6045227249179852,ns
Batch_1,2,3,S_TFH,2.21128242727428,0.027652979864627537,*
Batch_1,2,3,S_CD8_Tcells,1.3762118215337473,0.16962354051215833,ns
Batch_1,2,3,S_Th17,1.0187161595492698,0.3090314859661581,ns
Batch_1,2,3,S_Treg,0.6470470069095635,0.5180196749659498,ns
Batch_1,2,3,S_Tgd,1.2398158787813014,0.21586241933523415,ns
Batch_1,2,3,S_Cytotoxic_cells,2.3294994230009767,0.020392948334770546,*
Batch_1,2,3,S_NK_cells,4.692829100322105,3.852989896644477e-06,*
Batch_1,2,3,S_NK_cd56dim,0.5884300756817106,0.5566178335222172,ns
Batch_1,2,3,S_NK_cd56bright,2.044627768169487,0.04162873290382544,*
Batch_1,2,3,S_DC,1.3999175592045954,0.16241129739826166,ns
Batch_1,2,3,S_iDC,2.941729280337806,0.0034781346660437075,*
Batch_1,2,3,S_aDC,1.2842042600695127,0.19990794392502884,ns
Batch_1,2,3,S_pDC,2.069808348745788,0.039193171657030006,*
Batch_1,2,3,S_Eosinophils,1.3606926156631143,0.1744740860299552,ns
Batch_1,2,3,S_Macrophages,0.2689399708766994,0.7881321083362273,ns
Batch_1,2,3,S_Mast,2.398584188091214,0.016973970430638342,*
Batch_1,2,3,S_Neutrophils,-0.1730974865787708,0.8626734514210681,ns
Batch_1,2,3,S_Bindea_full,1.9457567512792526,0.05247286960271362,ns
Batch_1,2,3,S_Expanded_IFNg,1.5452575777146855,0.12317492095459713,ns
Batch_1,2,3,S_KEGG_MMR,-0.11358717341016084,0.9096292640934243,ns
Batch_1,2,3,S_KEGG_TGF_Beta,-0.40950539776568284,0.6824157797730125,ns
Batch_1,2,3,S_KEGG_Cytosolic_DNA_Sensing,2.7724453231532773,0.005857138698345361,*
Batch_1,2,3,S_PAM100HRD,0.33784838705579473,0.735677135906229,ns
