Batch,SNVNeo_Count_1,SNVNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_2,2,3,S_IL12_score_21050467,-0.004770755391964578,0.9961990960979789,ns
Batch_2,2,3,S_IL4_score_21050467,1.2968763470014386,0.19643117234083618,ns
Batch_2,2,3,S_IL2_score_21050467,0.0959533674497079,0.9236706272298479,ns
Batch_2,2,3,S_IL13_score_21050467,0.6178197378539598,0.5375209243838217,ns
Batch_2,2,3,S_IFNG_score_21050467,0.3115470653579025,0.755766504353844,ns
Batch_2,2,3,S_TGFB_score_21050467,0.5017427705718235,0.6164976536367756,ns
Batch_2,2,3,S_TREM1_data,-0.013001083596725681,0.9896421732833928,ns
Batch_2,2,3,S_DAP12_data,1.7593573893321155,0.08031573431375141,ns
Batch_2,2,3,S_Tcell_receptors_score,0.6239610100334736,0.5334895705373109,ns
Batch_2,2,3,S_IL8_21978456,0.037242799237909616,0.9703351104624525,ns
Batch_2,2,3,S_IFN_21978456,1.7516304146065182,0.08164071562738036,ns
Batch_2,2,3,S_MHC1_21978456,0.18431433876493158,0.853986546934802,ns
Batch_2,2,3,S_MHC2_21978456,1.16695442938984,0.24486307040144925,ns
Batch_2,2,3,S_Bcell_21978456,0.782457248422256,0.4350344438978573,ns
Batch_2,2,3,S_Tcell_21978456,0.7563740186026561,0.45047187448106873,ns
Batch_2,2,3,S_CD103pos_mean_25446897,1.5186531387939501,0.13070737436791535,ns
Batch_2,2,3,S_CD103neg_mean_25446897,2.682910008656425,0.008019310039277982,*
Batch_2,2,3,S_IgG_19272155,0.9682277239123597,0.33430611479263506,ns
Batch_2,2,3,S_Interferon_19272155,1.8143585616439335,0.07138554864533658,ns
Batch_2,2,3,S_LCK_19272155,1.054455284037387,0.29317084861184817,ns
Batch_2,2,3,S_MHC.I_19272155,-0.17804518272280792,0.8588994754958486,ns
Batch_2,2,3,S_MHC.II_19272155,1.4018269485451904,0.16279012001623258,ns
Batch_2,2,3,S_STAT1_19272155,-0.30692594860234207,0.7592753682709126,ns
Batch_2,2,3,S_Troester_WoundSig_19887484,1.8147298868645199,0.07132816959152422,ns
Batch_2,2,3,S_MDACC.FNA.1_20805453,0.9216003141411093,0.35804313192984016,ns
Batch_2,2,3,S_IGG_Cluster_21214954,0.9958315503422558,0.320747328932583,ns
Batch_2,2,3,S_Minterferon_Cluster_21214954,1.1795266582956685,0.23983657258319296,ns
Batch_2,2,3,S_Immune_cell_Cluster_21214954,0.8552397978446621,0.39362213346225094,ns
Batch_2,2,3,S_MCD3_CD8_21214954,2.3431814263775568,0.020277184576971568,*
Batch_2,2,3,S_Interferon_Cluster_21214954,1.9014419729241494,0.05893573196839103,ns
Batch_2,2,3,S_B_cell_PCA_16704732,1.274547385328342,0.20420889150452373,ns
Batch_2,2,3,S_CD8_PCA_16704732,0.4556344832478931,0.649234287730941,ns
Batch_2,2,3,S_GRANS_PCA_16704732,1.9781611477292642,0.049526320556363,*
Batch_2,2,3,S_LYMPHS_PCA_16704732,2.3524807745942473,0.019793185002693094,*
Batch_2,2,3,S_T_cell_PCA_16704732,1.1997062638838165,0.23192277297062552,ns
Batch_2,2,3,S_TGFB_PCA_17349583,1.3409756391008845,0.18171732224522488,ns
Batch_2,2,3,S_Rotterdam_ERneg_PCA_15721472,-0.9639922506524083,0.3364190701765791,ns
Batch_2,2,3,S_HER2_Immune_PCA_18006808,1.1556091717112773,0.24946263574265556,ns
Batch_2,2,3,S_IR7_score,0.4047271602619383,0.6861868627953398,ns
Batch_2,2,3,S_Buck14_score,0.1913386920609819,0.8484885825745646,ns
Batch_2,2,3,S_TAMsurr_score,0.036101271689886194,0.9712439642578503,ns
Batch_2,2,3,S_Immune_NSCLC_score,2.297528588972673,0.022807402358439883,*
Batch_2,2,3,S_Module3_IFN_score,1.7196218161053092,0.08732119398588854,ns
Batch_2,2,3,S_Module4_TcellBcell_score,0.5334224917545116,0.594437863316744,ns
Batch_2,2,3,S_Module5_TcellBcell_score,0.07452248184581947,0.9406822712617577,ns
Batch_2,2,3,S_Module11_Prolif_score,-2.723316838678611,0.007137676848740412,*
Batch_2,2,3,S_CD8_CD68_ratio,0.6535403167653264,0.5142909909679712,ns
Batch_2,2,3,S_TAMsurr_TcClassII_ratio,0.47285268579098416,0.6369248138671402,ns
Batch_2,2,3,S_CHANG_CORE_SERUM_RESPONSE_UP,-1.6673407896905568,0.09728778935996897,ns
Batch_2,2,3,S_CSR_Activated_15701700,0.2986183210905858,0.7655959853300782,ns
Batch_2,2,3,S_B_cells,0.1776114501961788,0.8592395834642877,ns
Batch_2,2,3,S_T_cells,0.34296297544974186,0.7320500345792382,ns
Batch_2,2,3,S_T_helper,0.8134996889734195,0.4170695456513268,ns
Batch_2,2,3,S_Tcm,1.6467584365258587,0.10145503012094904,ns
Batch_2,2,3,S_Tem,0.9936486721544826,0.3218061550380362,ns
Batch_2,2,3,S_Th1,0.3556236874046176,0.7225632845522183,ns
Batch_2,2,3,S_Th2,-0.8849249866481739,0.37744700617908744,ns
Batch_2,2,3,S_TFH,-0.0757672793432992,0.9396933386331284,ns
Batch_2,2,3,S_CD8_Tcells,1.722196485494725,0.0868526801488176,ns
Batch_2,2,3,S_Th17,0.4642199345892567,0.6430841026706563,ns
Batch_2,2,3,S_Treg,-0.2572703721094684,0.7972811942037782,ns
Batch_2,2,3,S_Tgd,0.26610581635606007,0.7904801809830162,ns
Batch_2,2,3,S_Cytotoxic_cells,0.949624817981218,0.3436509782318449,ns
Batch_2,2,3,S_NK_cells,1.2489990855749387,0.21338252084706577,ns
Batch_2,2,3,S_NK_cd56dim,-0.04975335323685322,0.9603773466699843,ns
Batch_2,2,3,S_NK_cd56bright,0.9479298271583055,0.3445107167711008,ns
Batch_2,2,3,S_DC,0.33001455920250333,0.7417952743111619,ns
Batch_2,2,3,S_iDC,1.6062661025171032,0.11007134269064651,ns
Batch_2,2,3,S_aDC,1.0268025312447902,0.30597224741473217,ns
Batch_2,2,3,S_pDC,0.8727703972883234,0.38401931390480604,ns
Batch_2,2,3,S_Eosinophils,2.5151020812964013,0.012827810490892093,*
Batch_2,2,3,S_Macrophages,1.932904630144889,0.05490978195875926,ns
Batch_2,2,3,S_Mast,1.2597495394257618,0.20948643123198718,ns
Batch_2,2,3,S_Neutrophils,1.3083995945961922,0.19250401438059248,ns
Batch_2,2,3,S_Bindea_full,1.3336172227399397,0.1841134209756805,ns
Batch_2,2,3,S_Expanded_IFNg,-0.1639260576360781,0.8699840833314891,ns
Batch_2,2,3,S_KEGG_MMR,-3.0460163494907198,0.0026887964287320714,*
Batch_2,2,3,S_KEGG_TGF_Beta,0.8084040062467556,0.4199878822234553,ns
Batch_2,2,3,S_KEGG_Cytosolic_DNA_Sensing,1.3306658198979453,0.18508108075823518,ns
Batch_2,2,3,S_PAM100HRD,1.8759377034865417,0.06237806456529032,ns
