Batch,FusNeo_Count_1,FusNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_2,2,3,S_CSF1_response,-0.16084245113900436,0.8725554770094791,ns
Batch_2,2,3,S_TcClassII_score,-0.33288470936900405,0.7399471782596436,ns
Batch_2,2,3,S_IL12_score_21050467,-0.7281285711600883,0.46830720924565106,ns
Batch_2,2,3,S_IL4_score_21050467,0.6132902092664565,0.5411348064897596,ns
Batch_2,2,3,S_IL2_score_21050467,0.027490555565987874,0.9781255392800347,ns
Batch_2,2,3,S_IL13_score_21050467,1.4984799879687165,0.13728976261835693,ns
Batch_2,2,3,S_IFNG_score_21050467,-0.8252523407975256,0.4112743504120687,ns
Batch_2,2,3,S_TGFB_score_21050467,0.005998359928701931,0.995226477245641,ns
Batch_2,2,3,S_TREM1_data,-0.9555865288365764,0.3416813326836641,ns
Batch_2,2,3,S_DAP12_data,-0.6057327836007775,0.5461216783579841,ns
Batch_2,2,3,S_Tcell_receptors_score,-0.06689564959658297,0.9468038994953124,ns
Batch_2,2,3,S_IL8_21978456,0.552150365643834,0.5821285249907696,ns
Batch_2,2,3,S_IFN_21978456,-0.9386711540725587,0.3502553134996269,ns
Batch_2,2,3,S_MHC1_21978456,-0.9351718979521702,0.3520461579079256,ns
Batch_2,2,3,S_MHC2_21978456,-0.35516844208575626,0.7232425405477061,ns
Batch_2,2,3,S_Bcell_21978456,-1.1394713990363157,0.2573417890234594,ns
Batch_2,2,3,S_Tcell_21978456,-0.2487140217678816,0.8041133068050673,ns
Batch_2,2,3,S_CD103pos_mean_25446897,0.12735712245618816,0.8989241413055191,ns
Batch_2,2,3,S_CD103neg_mean_25446897,-0.1540058314554915,0.8779284284971607,ns
Batch_2,2,3,S_IgG_19272155,-0.9523922284632252,0.343289910416009,ns
Batch_2,2,3,S_Interferon_19272155,-0.9346705735020986,0.3523032064369116,ns
Batch_2,2,3,S_LCK_19272155,-0.22424273160162886,0.8230449986958802,ns
Batch_2,2,3,S_MHC.I_19272155,-0.9969213334911249,0.3213089106385504,ns
Batch_2,2,3,S_MHC.II_19272155,-0.19057752078042278,0.8492590418473593,ns
Batch_2,2,3,S_STAT1_19272155,-1.1652388191733944,0.24680950393651513,ns
Batch_2,2,3,S_Troester_WoundSig_19887484,0.19392192934324917,0.8466467575298554,ns
Batch_2,2,3,S_MDACC.FNA.1_20805453,-0.6345528742420994,0.5272294100680718,ns
Batch_2,2,3,S_IGG_Cluster_21214954,-0.6870866709482676,0.493684608732479,ns
Batch_2,2,3,S_Minterferon_Cluster_21214954,-0.8659359956332453,0.3886842407495559,ns
Batch_2,2,3,S_Immune_cell_Cluster_21214954,-0.4584073347589362,0.6476958781367319,ns
Batch_2,2,3,S_MCD3_CD8_21214954,1.3736061397996666,0.17276322756073456,ns
Batch_2,2,3,S_Interferon_Cluster_21214954,-0.7587691337001184,0.44984961032271154,ns
Batch_2,2,3,S_B_cell_PCA_16704732,0.08938745199612329,0.9289602171561648,ns
Batch_2,2,3,S_CD8_PCA_16704732,-0.20289471449671337,0.8396467339587688,ns
Batch_2,2,3,S_GRANS_PCA_16704732,0.5379148604869305,0.59188071701271,ns
Batch_2,2,3,S_LYMPHS_PCA_16704732,-0.7373168464775443,0.46272798759897626,ns
Batch_2,2,3,S_T_cell_PCA_16704732,0.10411251653006216,0.9172972596030919,ns
Batch_2,2,3,S_TGFB_PCA_17349583,0.5799504039723674,0.5633067511631502,ns
Batch_2,2,3,S_Rotterdam_ERneg_PCA_15721472,-1.1574941798555283,0.24994233745620223,ns
Batch_2,2,3,S_HER2_Immune_PCA_18006808,-0.06699031638301745,0.9467287331366256,ns
Batch_2,2,3,S_IR7_score,-0.7514830334260258,0.45420035348994314,ns
Batch_2,2,3,S_Buck14_score,-0.5692837445897623,0.5704932091117298,ns
Batch_2,2,3,S_TAMsurr_score,-1.2214376003435194,0.2249114655935583,ns
Batch_2,2,3,S_Immune_NSCLC_score,0.3839859075318456,0.7018380620555669,ns
Batch_2,2,3,S_Module3_IFN_score,-0.7986704349492074,0.4264529993963593,ns
Batch_2,2,3,S_Module4_TcellBcell_score,-0.1793366253687878,0.8580513586399259,ns
Batch_2,2,3,S_Module5_TcellBcell_score,-0.5113637943762941,0.6102705028430117,ns
Batch_2,2,3,S_Module11_Prolif_score,-1.1863704943890634,0.23840382276202501,ns
Batch_2,2,3,S_CD8_CD68_ratio,0.45284439097618134,0.6516825847425485,ns
Batch_2,2,3,S_TAMsurr_TcClassII_ratio,-0.549609874337318,0.5838633189072227,ns
Batch_2,2,3,S_CHANG_CORE_SERUM_RESPONSE_UP,-0.8346277771603225,0.40599949496810117,ns
Batch_2,2,3,S_CSR_Activated_15701700,-0.3631223734538123,0.7173118078298116,ns
Batch_2,2,3,S_B_cells,-0.3509942785325553,0.7263617394678473,ns
Batch_2,2,3,S_T_cells,-0.055421479336075795,0.9559178642178512,ns
Batch_2,2,3,S_T_helper,0.8112460078981998,0.4192311957598748,ns
Batch_2,2,3,S_Tcm,0.31934881807802046,0.7501558975681981,ns
Batch_2,2,3,S_Tem,-0.39404863880388624,0.6944190615897378,ns
Batch_2,2,3,S_Th1,-0.5091821262912932,0.6117929619011357,ns
Batch_2,2,3,S_Th2,-0.16884931043508836,0.8662704268693571,ns
Batch_2,2,3,S_TFH,0.4255656719720067,0.6713768778336076,ns
Batch_2,2,3,S_CD8_Tcells,0.14198726081737645,0.8873876235249137,ns
Batch_2,2,3,S_Th17,-0.7581801391943417,0.4502004223648355,ns
Batch_2,2,3,S_Treg,-0.8293753744504587,0.40894955639670094,ns
Batch_2,2,3,S_Tgd,0.2842083667775175,0.7768628177422561,ns
Batch_2,2,3,S_Cytotoxic_cells,0.24717071647084998,0.8053039371796992,ns
Batch_2,2,3,S_NK_cells,0.23199124549456535,0.8170386284077737,ns
Batch_2,2,3,S_NK_cd56dim,-0.9620633918155433,0.3384347931899647,ns
Batch_2,2,3,S_NK_cd56bright,0.20851177188446146,0.8352711560634385,ns
Batch_2,2,3,S_DC,0.14272718083404398,0.8868047854859941,ns
Batch_2,2,3,S_iDC,1.0395127149895875,0.3011774023436009,ns
Batch_2,2,3,S_aDC,-1.4529926402848383,0.14948680131084716,ns
Batch_2,2,3,S_pDC,1.8089588654323434,0.07358751360048209,ns
Batch_2,2,3,S_Eosinophils,0.7737431818004855,0.4409839050601164,ns
Batch_2,2,3,S_Macrophages,0.4879000314873083,0.6267331181143962,ns
Batch_2,2,3,S_Mast,1.2241299696465702,0.22389892674985679,ns
Batch_2,2,3,S_Neutrophils,0.23222914313411525,0.8168543892867896,ns
Batch_2,2,3,S_Bindea_full,0.28090958752981926,0.7793842768056365,ns
Batch_2,2,3,S_Expanded_IFNg,-0.5769376381266592,0.5653320459979293,ns
Batch_2,2,3,S_KEGG_MMR,-0.07408487515084883,0.941097001804988,ns
Batch_2,2,3,S_KEGG_TGF_Beta,-0.05554662741057569,0.9558184249673043,ns
Batch_2,2,3,S_KEGG_Cytosolic_DNA_Sensing,-0.8631739346166001,0.39019320493912224,ns
Batch_2,2,3,S_PAM100HRD,0.32628708132604667,0.7449174023530102,ns
