Batch,FusNeo_Count_1,FusNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_1,1,2,S_Tcell_receptors_score,1.3619591159788402,0.173884687504719,ns
Batch_1,1,2,S_IL8_21978456,-0.5468680371479376,0.5847374896627755,ns
Batch_1,1,2,S_IFN_21978456,-0.8189309442426723,0.4132545268121429,ns
Batch_1,1,2,S_MHC1_21978456,1.1002287050901929,0.2718142328242932,ns
Batch_1,1,2,S_MHC2_21978456,1.280900315858904,0.20088117533855337,ns
Batch_1,1,2,S_Bcell_21978456,-0.9894920759126242,0.3229483444532194,ns
Batch_1,1,2,S_Tcell_21978456,0.04101649520605907,0.9673007373524345,ns
Batch_1,1,2,S_CD103pos_mean_25446897,1.4032452782152713,0.16122575578887846,ns
Batch_1,1,2,S_CD103neg_mean_25446897,0.6485539704619365,0.5169538941492453,ns
Batch_1,1,2,S_IgG_19272155,-1.0196490974161412,0.3084367571016545,ns
Batch_1,1,2,S_Interferon_19272155,-0.9869812201873119,0.32417639529242626,ns
Batch_1,1,2,S_LCK_19272155,0.3424978016539499,0.7321344573027537,ns
Batch_1,1,2,S_MHC.I_19272155,0.9169377669983637,0.3596610023327279,ns
Batch_1,1,2,S_MHC.II_19272155,0.6067158066218096,0.5443421354452322,ns
Batch_1,1,2,S_STAT1_19272155,-1.218550521909678,0.2236462661690168,ns
Batch_1,1,2,S_Troester_WoundSig_19887484,0.43767104581303157,0.661832441518424,ns
Batch_1,1,2,S_MDACC.FNA.1_20805453,-1.342009171916843,0.1802623075534219,ns
Batch_1,1,2,S_IGG_Cluster_21214954,-1.2183884093496353,0.22370777592722838,ns
Batch_1,1,2,S_Minterferon_Cluster_21214954,-0.711439390120488,0.47717656798286145,ns
Batch_1,1,2,S_Immune_cell_Cluster_21214954,0.3638250991629008,0.7161576133907939,ns
Batch_1,1,2,S_MCD3_CD8_21214954,1.699351199602141,0.0899365347252065,ns
Batch_1,1,2,S_Interferon_Cluster_21214954,-0.26365839386492024,0.7921625230194357,ns
Batch_1,1,2,S_B_cell_PCA_16704732,-0.8291109547579979,0.4074763623060269,ns
Batch_1,1,2,S_CD8_PCA_16704732,1.155977513724039,0.24829697575213638,ns
Batch_1,1,2,S_GRANS_PCA_16704732,-0.4626618431051662,0.6438279529013005,ns
Batch_1,1,2,S_LYMPHS_PCA_16704732,4.955544750236445,1.019218892072679e-06,*
Batch_1,1,2,S_T_cell_PCA_16704732,0.02290856372337797,0.9817332522628405,ns
Batch_1,1,2,S_TGFB_PCA_17349583,-0.9487460581982151,0.34325341199062365,ns
Batch_1,1,2,S_Rotterdam_ERneg_PCA_15721472,-0.7897969212669229,0.4300577734743052,ns
Batch_1,1,2,S_HER2_Immune_PCA_18006808,0.3669468806844561,0.7138292343710713,ns
Batch_1,1,2,S_IR7_score,1.0790995945881547,0.2811150356014684,ns
Batch_1,1,2,S_Buck14_score,2.7586334588246437,0.006038286449914667,*
Batch_1,1,2,S_TAMsurr_score,-1.4718137677081133,0.1417624786587075,ns
Batch_1,1,2,S_Immune_NSCLC_score,-0.0441216397337127,0.9648267998692692,ns
Batch_1,1,2,S_Module3_IFN_score,-0.7618324522818766,0.44655471064468255,ns
Batch_1,1,2,S_Module4_TcellBcell_score,0.020287811543089392,0.9838226722837413,ns
Batch_1,1,2,S_Module5_TcellBcell_score,-0.3222820745087247,0.7473870374844651,ns
Batch_1,1,2,S_Module11_Prolif_score,-5.650849208372077,2.8198373380535155e-08,*
Batch_1,1,2,S_CD8_CD68_ratio,-0.26987148352405194,0.787381479542617,ns
Batch_1,1,2,S_TAMsurr_TcClassII_ratio,0.39220077575695167,0.6950935156281953,ns
Batch_1,1,2,S_CHANG_CORE_SERUM_RESPONSE_UP,-1.7917282677507003,0.0738408919537423,ns
Batch_1,1,2,S_CSR_Activated_15701700,-1.8552378013015782,0.06420883261556812,ns
Batch_1,1,2,S_B_cells,-1.2115445550130353,0.22631559584163607,ns
Batch_1,1,2,S_T_cells,0.7461017266857696,0.4559912615584728,ns
Batch_1,1,2,S_T_helper,0.3091796036466724,0.7573264361432914,ns
Batch_1,1,2,S_Tcm,-0.56799632343846,0.570317643254971,ns
Batch_1,1,2,S_Tem,-0.2947058273122638,0.7683530239032924,ns
Batch_1,1,2,S_Th1,-1.7556523305283003,0.07982065087388886,ns
Batch_1,1,2,S_Th2,-1.8596972404939958,0.06357354536136732,ns
Batch_1,1,2,S_TFH,1.6553151385895541,0.09855011395299823,ns
Batch_1,1,2,S_CD8_Tcells,0.3939038043055438,0.6938365940001631,ns
Batch_1,1,2,S_Th17,1.1144561046284058,0.2656718902897468,ns
Batch_1,1,2,S_Treg,-1.395546208660423,0.16353186219206117,ns
Batch_1,1,2,S_Tgd,-1.0091032626358114,0.3134614393632826,ns
Batch_1,1,2,S_Cytotoxic_cells,1.4108816123750254,0.15896286743820343,ns
Batch_1,1,2,S_NK_cells,3.7553333839735434,0.00019556983872222227,*
Batch_1,1,2,S_NK_cd56dim,-0.8188413445409314,0.41330559871021444,ns
Batch_1,1,2,S_NK_cd56bright,2.690707051758553,0.007392523473969901,*
Batch_1,1,2,S_DC,0.11039378898940042,0.9121457538090842,ns
Batch_1,1,2,S_iDC,2.1597376085106728,0.03131469852120878,*
Batch_1,1,2,S_aDC,0.24690186063858072,0.805095536439181,ns
Batch_1,1,2,S_pDC,2.4877954296486013,0.013210753432947977,*
Batch_1,1,2,S_Eosinophils,-0.05247931327960773,0.9581698103183872,ns
Batch_1,1,2,S_Macrophages,-0.8108299529022608,0.41788723918363047,ns
Batch_1,1,2,S_Mast,1.2740868804909269,0.20328300704653798,ns
Batch_1,1,2,S_Neutrophils,-0.6026301163407323,0.5470550038847972,ns
Batch_1,1,2,S_Bindea_full,0.16897490498385884,0.8658914727224406,ns
Batch_1,1,2,S_Expanded_IFNg,0.24253202866480655,0.8084772277779745,ns
Batch_1,1,2,S_KEGG_MMR,-0.8173696084592781,0.41414502595892355,ns
